flight_date,from,to,avg_weeks,target,std_weeks,is_holiday,day_of_year,distance_to_New Year's Day,"distance_to_Birthday of Martin Luther King, Jr.",distance_to_Washington's Birthday,distance_to_Memorial Day,distance_to_Juneteenth National Independence Day,distance_to_Independence Day,distance_to_Labor Day,distance_to_Columbus Day,distance_to_Veterans Day,distance_to_Thanksgiving Day,distance_to_Christmas Day,distance_to_next_holiday,distance_to_previous_holiday,path_distance,from_in_degree,from_out_degree,to_in_degree,to_out_degree,ATL,BOS,CLT,DEN,DFW,DTW,EWR,IAH,JFK,LAS,LAX,LGA,MCO,MIA,MSP,ORD,PHL,PHX,SEA,SFO
2012-05-01,ATL,PHL,7.72222222222,11.3431908064,5.50727385913,False,122,-121,-104,-73,27,49,64,126,163,-172,-158,-128,24,70,1071.592953109364,10.986705272120973,11.05876539475933,10.83509569046346,10.800228508121956,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-09,ORD,LAX,12.6923076923,11.8014486828,10.2830704783,False,161,-160,-143,-112,-12,10,25,87,124,155,169,-167,10,9,2802.116007690481,11.39706514536843,11.387552460182754,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
2012-07-24,MCO,EWR,12.6923076923,10.3848274968,7.96878525633,False,206,161,178,-157,-57,-35,-20,42,79,110,124,154,39,20,1510.8818234426892,10.80192431511827,10.89196124165143,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
2012-08-01,PHL,MCO,14.892857142899999,10.775181505399999,10.908166447100001,False,214,153,170,-165,-65,-43,-28,34,71,102,116,146,31,28,1388.5554903516613,10.83509569046346,10.800228508121956,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
2012-05-21,SEA,LAX,11.96,11.3389280028,9.1627870578,False,142,-141,-124,-93,7,29,44,106,143,174,-178,-148,4,90,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-11-03,BOS,ORD,8.6875,10.2824109402,6.53930424434,False,308,59,76,107,-159,-137,-122,-60,-23,8,22,52,8,20,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-26,DFW,BOS,9.0,10.6311890589,7.44983221288,False,299,67,84,115,-151,-129,-114,-52,-15,16,30,60,16,12,2509.268905512098,11.180310941123327,11.050228394602799,10.976367620132233,11.075587891139088,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-25,DEN,LAS,14.0,11.4059905361,9.18610991577,False,268,98,115,146,-120,-98,-83,-21,16,47,61,91,13,18,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-13,IAH,LAX,13.961538461500002,10.606071160599999,11.187424258399998,False,257,110,127,158,-108,-86,-71,-9,28,59,73,103,25,6,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-04,IAH,LAX,11.1304347826,9.642827293989999,7.008464673169999,True,186,181,-168,-137,-37,-15,0,62,99,130,144,174,0,0,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2011-11-07,DFW,LGA,9.333333333330001,12.308598469200001,7.095980635289999,False,311,55,72,103,-163,-141,-126,-64,-27,4,18,48,4,24,2231.359615489,11.180310941123327,11.050228394602799,11.405018795317423,11.411122537569854,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-02-23,LAS,ORD,11.347826087,12.3487610066,7.389234771869999,False,54,-53,-36,-5,95,117,132,-172,-135,-104,-90,-60,92,2,2431.692848117438,10.802143255290838,10.858821650818184,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2012-03-27,CLT,ATL,5.38461538462,10.55479712,4.40716200327,False,87,-86,-69,-38,62,84,99,161,-168,-137,-123,-93,59,35,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-02,SFO,DFW,14.041666666700001,10.7693986302,10.5314401619,False,276,91,108,139,-127,-105,-90,-28,9,40,54,84,6,25,2351.941032649594,11.293030075679182,11.305858815252616,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-01-08,MSP,ATL,8.65,10.7635977679,6.00241179597,False,8,-7,10,41,141,163,178,-126,-89,-58,-44,-14,7,7,1459.7181270186945,10.920556887948626,10.895829598376196,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2012-07-29,ORD,MSP,13.4137931034,11.347443888599999,9.15547159345,False,211,156,173,-162,-62,-40,-25,37,74,105,119,149,34,25,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2011-11-05,PHL,ORD,10.05,10.6682427762,6.8861034738499995,False,309,57,74,105,-161,-139,-124,-62,-25,6,20,50,6,22,1088.3236698576663,10.83509569046346,10.800228508121956,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
2011-11-11,DFW,ATL,10.2608695652,12.3161951223,7.1173117454699995,True,315,51,68,99,-167,-145,-130,-68,-31,0,14,44,0,0,1174.5318236036762,11.180310941123327,11.050228394602799,10.986705272120973,11.05876539475933,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-23,SFO,ORD,13.7307692308,12.0032643946,9.95814316952,False,297,70,87,118,-148,-126,-111,-49,-12,19,33,63,19,9,2963.963188844591,11.293030075679182,11.305858815252616,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1
2012-06-18,EWR,ATL,7.875,11.517842726800001,5.315072906369999,False,170,-169,-152,-121,-21,1,16,78,115,146,160,-176,1,18,1199.316353924153,10.882423693567391,10.833789151901911,10.986705272120973,11.05876539475933,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-26,LGA,CLT,7.07142857143,9.90900033391,5.254511405440001,False,57,-56,-39,-8,92,114,129,-175,-138,-107,-93,-63,89,5,874.9278460998839,11.405018795317423,11.411122537569854,10.637333582755277,10.52887259422674,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2011-11-08,ORD,EWR,7.13333333333,11.99127094,4.688384837119999,False,312,54,71,102,-164,-142,-127,-65,-28,3,17,47,3,25,1154.4536331215895,11.39706514536843,11.387552460182754,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-06-25,PHL,ORD,12.347826087,12.385643733199998,9.16816971747,False,177,-176,-159,-128,-28,-6,9,71,108,139,153,-183,9,6,1088.3236698576663,10.83509569046346,10.800228508121956,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
2012-08-17,CLT,ATL,13.8695652174,10.5612839988,11.3630355572,False,230,137,154,-181,-81,-59,-44,18,55,86,100,130,15,44,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-15,DFW,LGA,11.5454545455,11.9640002968,8.42743407104,False,349,17,34,65,165,-179,-164,-102,-65,-34,-20,10,10,17,2231.359615489,11.180310941123327,11.050228394602799,11.405018795317423,11.411122537569854,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-21,MSP,ORD,12.434782608699999,12.6486237523,8.6540903989,False,264,102,119,150,-116,-94,-79,-17,20,51,65,95,17,14,536.9953198971817,10.920556887948626,10.895829598376196,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2012-08-27,BOS,LAX,10.347826087,11.351687293800001,7.358413216130001,False,240,127,144,175,-91,-69,-54,8,45,76,90,120,5,54,4193.0290874600705,10.976367620132233,11.075587891139088,11.511861025399389,11.51684866108158,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-10-24,BOS,LGA,5.33333333333,12.8846601628,5.2627910558,False,297,69,86,117,-149,-127,-112,-50,-13,18,32,62,18,10,296.6920229885085,10.976367620132233,11.075587891139088,11.405018795317423,11.411122537569854,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-27,ORD,PHL,8.470588235289998,9.890535076579999,5.93840937309,False,361,5,22,53,153,175,-176,-114,-77,-46,-32,-2,5,2,1088.3236698576663,11.39706514536843,11.387552460182754,10.83509569046346,10.800228508121956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
2012-10-30,ATL,DEN,7.625,10.297390745700001,4.9648766349199995,False,304,63,80,111,-155,-133,-118,-56,-19,12,26,56,12,16,1926.6178297784168,10.986705272120973,11.05876539475933,10.740916817018693,10.74298222432765,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-20,EWR,BOS,11.5789473684,11.670398336199998,10.5794128669,False,172,-171,-154,-123,-23,-1,14,76,113,144,158,-178,14,1,322.30617955799113,10.882423693567391,10.833789151901911,10.976367620132233,11.075587891139088,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,PHL,MCO,14.148148148099999,10.075862331,9.674326467130001,False,244,123,140,171,-95,-73,-58,4,41,72,86,116,1,58,1388.5554903516613,10.83509569046346,10.800228508121956,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
2012-08-19,LAX,LAS,15.7575757576,12.0879842023,10.7849151104,False,232,135,152,-183,-83,-61,-46,16,53,84,98,128,13,46,379.9942734236418,11.511861025399389,11.51684866108158,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
2012-03-29,LAS,JFK,12.6153846154,11.381123824300001,9.478721108150001,False,89,-88,-71,-40,60,82,97,159,-170,-139,-125,-95,57,37,3609.2825234219513,10.802143255290838,10.858821650818184,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2012-10-14,IAH,LAX,15.4285714286,10.6123824213,11.043444750499999,True,288,79,96,127,-139,-117,-102,-40,-3,28,42,72,28,0,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-20,ATL,MIA,14.4285714286,11.192493245,11.070242298599998,True,20,-19,-2,29,129,151,166,-138,-101,-70,-56,-26,26,19,959.0645602676874,10.986705272120973,11.05876539475933,10.749204535934668,10.64910414072656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-20,EWR,MCO,11.9047619048,10.6925424784,9.8838492598,False,80,-79,-62,-31,69,91,106,168,-161,-130,-116,-86,66,28,1510.8818234426892,10.882423693567391,10.833789151901911,10.80192431511827,10.89196124165143,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-18,LGA,DFW,11.875,11.033573410299999,9.588546156289999,False,78,-77,-60,-29,71,93,108,170,-159,-128,-114,-84,68,26,2231.359615489,11.405018795317423,11.411122537569854,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-04-26,LGA,DFW,11.1363636364,12.2202683458,9.92973147167,False,117,-116,-99,-68,32,54,69,131,168,-167,-153,-123,29,65,2231.359615489,11.405018795317423,11.411122537569854,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-04-17,PHL,ATL,8.94117647059,11.4018690411,7.0752260408700005,False,108,-107,-90,-59,41,63,78,140,177,-158,-144,-114,38,56,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-10-22,DTW,LGA,9.375,11.192493245,9.72196825065,False,296,71,88,119,-147,-125,-110,-48,-11,20,34,64,20,8,805.1348368055876,10.653095528420538,10.634797460865515,11.405018795317423,11.411122537569854,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-11-21,IAH,LAX,11.5454545455,10.4683478299,8.57308786248,False,325,41,58,89,-177,-155,-140,-78,-41,-10,4,34,1,10,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2011-11-08,BOS,LGA,6.3571428571399995,13.7335201444,5.44351615519,False,312,54,71,102,-164,-142,-127,-65,-28,3,17,47,3,25,296.6920229885085,10.976367620132233,11.075587891139088,11.405018795317423,11.411122537569854,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-06-29,EWR,MCO,16.5172413793,10.662118055599999,12.2987243521,False,181,-180,-163,-132,-32,-10,5,67,104,135,149,179,5,10,1510.8818234426892,10.882423693567391,10.833789151901911,10.80192431511827,10.89196124165143,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-17,ORD,SFO,10.6666666667,12.096532616400001,7.32347822645,False,108,-107,-90,-59,41,63,78,140,177,-158,-144,-114,38,56,2963.963188844591,11.39706514536843,11.387552460182754,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
2012-06-20,ATL,DTW,9.63157894737,10.6374160288,8.18678152957,False,172,-171,-154,-123,-23,-1,14,76,113,144,158,-178,14,1,958.1975913594937,10.986705272120973,11.05876539475933,10.653095528420538,10.634797460865515,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-06,DEN,ORD,6.84615384615,10.7343196822,5.42902928472,False,311,56,73,104,-162,-140,-125,-63,-26,5,19,49,5,23,1426.0220157520112,10.740916817018693,10.74298222432765,11.39706514536843,11.387552460182754,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-05-16,IAH,LAX,11.2,10.3633496115,9.833348201,False,137,-136,-119,-88,12,34,49,111,148,179,-173,-143,9,85,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-06-22,LAS,LAX,13.1111111111,11.418300651800001,10.0511512289,False,174,-173,-156,-125,-25,-3,12,74,111,142,156,-180,12,3,379.9942734236418,10.802143255290838,10.858821650818184,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
2012-08-17,ATL,EWR,10.0,10.91421574,7.9557600295,False,230,137,154,-181,-81,-59,-44,18,55,86,100,130,15,44,1199.316353924153,10.986705272120973,11.05876539475933,10.882423693567391,10.833789151901911,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08,ATL,SFO,11.083333333299999,10.0674425616,7.939535999289999,False,252,115,132,163,-103,-81,-66,-4,33,64,78,108,30,1,3434.7180355672917,10.986705272120973,11.05876539475933,11.293030075679182,11.305858815252616,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-06-30,MSP,DEN,11.791666666700001,9.824427749089999,7.683857538160001,False,182,-181,-164,-133,-33,-11,4,66,103,134,148,178,4,11,1092.352466433747,10.920556887948626,10.895829598376196,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2011-11-21,ATL,MIA,12.846153846199998,10.447815779299999,9.43903515278,False,325,41,58,89,-177,-155,-140,-78,-41,-10,4,34,1,10,959.0645602676874,10.986705272120973,11.05876539475933,10.749204535934668,10.64910414072656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-02,BOS,LGA,5.36363636364,11.1551924865,5.2777405634,False,184,-183,-166,-135,-35,-13,2,64,101,132,146,176,2,13,296.6920229885085,10.976367620132233,11.075587891139088,11.405018795317423,11.411122537569854,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-26,IAH,ORD,10.6666666667,11.3643598845,7.61139496632,False,208,159,176,-159,-59,-37,-22,40,77,108,122,152,37,22,1490.651882721693,10.634308645941415,10.77456439726534,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-13,MIA,ATL,10.3888888889,10.370536424900001,8.36757670232,False,73,-72,-55,-24,76,98,113,175,-154,-123,-109,-79,73,21,959.0645602676874,10.749204535934668,10.64910414072656,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2012-09-08,IAH,LAX,12.6363636364,9.824427749089999,9.78602236694,False,252,115,132,163,-103,-81,-66,-4,33,64,78,108,30,1,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-19,JFK,MCO,13.6923076923,10.3848274968,11.5126686073,True,19,-18,-1,30,130,152,167,-137,-100,-69,-55,-25,27,18,1521.3886141530445,11.641953222951795,11.432985714932439,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
2012-09-27,LGA,BOS,6.15384615385,13.3460959297,5.66930556956,False,271,96,113,144,-122,-100,-85,-23,14,45,59,89,11,20,296.6920229885085,11.405018795317423,11.411122537569854,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-06-21,SFO,DFW,10.25,11.4345887532,7.239329715989999,False,173,-172,-155,-124,-24,-2,13,75,112,143,157,-179,13,2,2351.941032649594,11.293030075679182,11.305858815252616,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-03-01,SFO,JFK,14.7692307692,12.8027746698,11.6732435674,False,61,-60,-43,-12,88,110,125,-179,-142,-111,-97,-67,85,9,4151.78626192503,11.293030075679182,11.305858815252616,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2012-08-31,SFO,BOS,14.7333333333,11.8147225877,9.12341940334,False,244,123,140,171,-95,-73,-58,4,41,72,86,116,1,58,4341.241632161183,11.293030075679182,11.305858815252616,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-06-24,PHL,ORD,9.8,11.4264624844,6.39572225459,False,176,-175,-158,-127,-27,-5,10,72,109,140,154,-182,10,5,1088.3236698576663,10.83509569046346,10.800228508121956,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
2012-06-24,LAX,DEN,11.782608695699999,11.482616534100002,8.02811266023,False,176,-175,-158,-127,-27,-5,10,72,109,140,154,-182,10,5,1385.1392038077984,11.511861025399389,11.51684866108158,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2012-04-20,ORD,LAS,13.416666666700001,11.210867539,10.0430233914,False,111,-110,-93,-62,38,60,75,137,174,-161,-147,-117,35,59,2431.692848117438,11.39706514536843,11.387552460182754,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0
2012-07-20,ATL,DFW,10.8095238095,12.035854156800001,7.6460385012,False,202,165,182,-153,-53,-31,-16,46,83,114,128,158,43,16,1174.5318236036762,10.986705272120973,11.05876539475933,11.180310941123327,11.050228394602799,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-27,SFO,DEN,11.6818181818,11.5371291009,8.487449353999999,False,300,66,83,114,-152,-130,-115,-53,-16,15,29,59,15,13,1552.7748305694504,11.293030075679182,11.305858815252616,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-03-29,ORD,DEN,10.277777777799999,10.8151672034,9.75467040813,False,89,-88,-71,-40,60,82,97,159,-170,-139,-125,-95,57,37,1426.0220157520112,11.39706514536843,11.387552460182754,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-05-13,EWR,ORD,11.5,11.360145248199998,9.53939201417,False,134,-133,-116,-85,15,37,52,114,151,182,-170,-140,12,82,1154.4536331215895,10.882423693567391,10.833789151901911,11.39706514536843,11.387552460182754,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-12,BOS,EWR,11.5263157895,11.381123824300001,10.6372950877,True,286,81,98,129,-137,-115,-100,-38,-1,30,44,74,30,35,322.30617955799113,10.976367620132233,11.075587891139088,10.882423693567391,10.833789151901911,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-05,SFO,ATL,8.68421052632,10.2824109402,6.79912275043,False,36,-35,-18,13,113,135,150,-154,-117,-86,-72,-42,10,15,3434.7180355672917,11.293030075679182,11.305858815252616,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2011-09-17,BOS,LGA,3.11111111111,8.94403309511,2.57120810342,False,260,106,123,154,-112,-90,-75,-13,24,55,69,99,21,10,296.6920229885085,10.976367620132233,11.075587891139088,11.405018795317423,11.411122537569854,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-11-28,ORD,LGA,12.36,13.882252299700001,7.97851281046,True,332,34,51,82,182,-162,-147,-85,-48,-17,-3,27,27,0,1177.05513247513,11.39706514536843,11.387552460182754,11.405018795317423,11.411122537569854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0
2011-12-09,ATL,CLT,11.7368421053,10.9302242139,10.2947781006,False,343,23,40,71,171,-173,-158,-96,-59,-28,-14,16,16,11,364.56708046971016,10.986705272120973,11.05876539475933,10.637333582755277,10.52887259422674,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-02,SFO,ORD,15.5357142857,11.6233644471,11.477779314400001,False,2,-1,16,47,147,169,-182,-120,-83,-52,-38,-8,13,1,2963.963188844591,11.293030075679182,11.305858815252616,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1
2012-02-25,LAS,DEN,8.84210526316,9.963323856699999,7.47040946293,False,56,-55,-38,-7,93,115,130,-174,-137,-106,-92,-62,90,4,1009.3646188609899,10.802143255290838,10.858821650818184,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2011-12-27,BOS,ORD,10.8181818182,10.4615288981,6.88432563102,False,361,5,22,53,153,175,-176,-114,-77,-46,-32,-2,5,2,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-03,BOS,PHL,10.9444444444,9.10630720364,10.3949774197,True,247,120,137,168,-98,-76,-61,1,38,69,83,113,35,61,450.14197587925264,10.976367620132233,11.075587891139088,10.83509569046346,10.800228508121956,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-15,DTW,LGA,11.8181818182,10.9408206955,9.095453409660001,False,167,-166,-149,-118,-18,4,19,81,118,149,163,-173,4,15,805.1348368055876,10.653095528420538,10.634797460865515,11.405018795317423,11.411122537569854,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-04,LAX,ATL,14.0769230769,11.716275171400001,12.013069805599999,False,278,89,106,137,-129,-107,-92,-30,7,38,52,82,4,27,3125.776526360192,11.511861025399389,11.51684866108158,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-12-16,LAX,BOS,12.1304347826,11.2737883514,8.65134959428,False,350,16,33,64,164,-180,-165,-103,-66,-35,-21,9,9,18,4193.0290874600705,11.511861025399389,11.51684866108158,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-11-09,BOS,SFO,11.913043478299999,11.723234044200002,8.51689787464,False,313,53,70,101,-165,-143,-128,-66,-29,2,16,46,2,26,4341.241632161183,10.976367620132233,11.075587891139088,11.293030075679182,11.305858815252616,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-09,MCO,PHL,14.551724137899999,10.3269941571,9.43998413625,False,253,114,131,162,-104,-82,-67,-5,32,63,77,107,29,2,1388.5554903516613,10.80192431511827,10.89196124165143,10.83509569046346,10.800228508121956,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2012-03-14,DFW,SFO,9.42105263158,11.2154329654,8.86513639347,False,74,-73,-56,-25,75,97,112,174,-155,-124,-110,-80,72,22,2351.941032649594,11.180310941123327,11.050228394602799,11.293030075679182,11.305858815252616,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-10-16,ORD,LAX,13.7586206897,12.594997983199999,9.54558676043,False,289,77,94,125,-141,-119,-104,-42,-5,26,40,70,26,2,2802.116007690481,11.39706514536843,11.387552460182754,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
2011-12-28,ORD,IAH,10.8636363636,10.1819946179,7.16669183525,False,362,4,21,52,152,174,-177,-115,-78,-47,-33,-3,4,3,1490.651882721693,11.39706514536843,11.387552460182754,10.634308645941415,10.77456439726534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0
2012-08-05,DTW,ORD,10.6086956522,10.4409212216,7.85516118945,False,218,149,166,-169,-69,-47,-32,30,67,98,112,142,27,32,376.3886323781449,10.653095528420538,10.634797460865515,11.39706514536843,11.387552460182754,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-23,ATL,DEN,10.8095238095,10.961834729200001,7.704667725599999,False,296,70,87,118,-148,-126,-111,-49,-12,19,33,63,19,9,1926.6178297784168,10.986705272120973,11.05876539475933,10.740916817018693,10.74298222432765,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-27,DEN,LAS,7.8125,10.618672396100001,5.34438958161,False,87,-86,-69,-38,62,84,99,161,-168,-137,-123,-93,59,35,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
